scaled lum_e4 viziername galacticname RA Dec morpho- log_Q0 pg d_pg pr d_pr pi d_pi pz d_pz py d_py aJ d_aJ aH d_aH aK d_aK f300m d_f300m f335m d_f335m f360m d_f360m f444w d_f444w f770w d_f770w f1000w d_f1000w f1130w d_f1130w f2100w d_f2100w pacs1 d_pacs1 pacs2 d_pacs2 pacs3 d_pacs3
True 52.9 "IRAS 02219+6125" G133.70+1.20 "02 25 44.6" "+62 06 11.3" shell "" 3.4756339700068744e-05 7.273705402678519e-07 0.0002098418284894844 2.407152852718005e-06 0.0005916694568237947 6.162500173413304e-06 0.002230795504478534 1.8040789941438044e-05 0.008066664628920958 3.199901858066553e-05 0.019851270352519483 0.00017474720770188819 0.06602386845361596 0.00038183461452990066 0.1934141912637388 0.0006961688750025639 0.4511167277235235 0.03187607155646127 0.7280879643805912 0.05674830738653175 0.7602754354791148 0.05922910607100076 2.0514304154351173 0.2645190601970514 19.08501487485247 0.2743450266831052 38.446567070866074 0.8317568264107843 76.73772790842095 0.7399686458606078 458.01231350406397 2.9766610315250834 3391.000633421886 11.495202062694828 2573.989080016851 6.969933460320684 1149.4716856852144 6.398151565910026
True 45.0 "IRAS 12063-6259" G298.19-0.78 "12 09 01.1" "-63 15 54.7" compl 48.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3925703547345233 0.007404613128137042 0.6926027314229436 0.00933404850730672 1.0217759196890008 0.008000327940503572 1.3446668833026485 0.16829691299344263 2.833584613659565 0.27889564958473667 2.4478972537042627 0.2908403765702316 6.079499716711262 1.0116939694357665 39.748962428661315 1.0313695655869906 41.42926230010031 2.100022341327601 85.15324685534021 2.2190276091446863 539.4164353981973 6.320788362082271 6353.448453520003 21.83265602122834 6250.302772302895 26.072765185954744 3574.040671001551 19.690899637497616
True 0.0 G8.137+0.228 G008.14+0.23 "18 03 01.4" "-21 48 01" 0.0 50.47 0.061186780058517486 0.00400951368780374 0.2019922618236967 0.0027124449576392917 0.4487523523774506 0.009310599859855878 0.7947080146824621 0.01272914466892875 1.0968197273413285 0.0260000368990153 0.9707628615537388 0.1210851031021888 1.8942965695058236 0.2613195606306009 6.734083981996058 0.38431152812179376 8.6898506970746 0.2722983716070843 21.216127093220962 0.5517603040067878 20.927416408777447 0.5208863097904697 38.81900148909532 2.0636648467151506 nan nan nan nan nan nan nan nan nan nan nan nan 0.0 0.0
True 32.3 "RAFGL 5436" G009.61+0.20 "18 06 13.9" "-20 31 43.2" comet 47.92 -3.27028188215072e-05 1.6353013217516455e-05 -4.076956253316295e-05 4.0198768489632916e-05 3.593168619405358e-05 7.509881467721274e-05 0.00022946567291576324 0.00011924413763566269 0.00033240777655087537 0.00024829388484572763 0.003879118833003219 0.0025732646265294616 0.013041684593118991 0.0074319195267364465 0.03615459195370718 0.009253588568956032 0.06628121689137692 0.03867207749099979 0.3136045898118537 0.06803877633225346 0.20672754039996127 0.059758488498172974 0.927239752022056 0.22821238517741185 7.539578130188681 0.20819880804618474 2.708395117081243 0.24875698970063745 10.499700790723036 0.3868207589334378 51.02650261576789 0.9048467814391999 2030.0769521144407 4.588009583985782 2568.969983150333 6.251852497233368 1894.5926344535906 10.5354602029899
True 18.6 "IRAS 18116-1646" G013.88+0.28 "18 14 35.2" "-16 45 20.6" comet "" 0.0007560657719298191 0.00019099918091810913 0.0032390022790063 0.00022383225694339425 0.0068527144747960915 0.00012911727665260603 0.013847066969806329 0.0005711094023588176 0.03054628354196747 0.0007720545031342131 0.05553641856675676 0.002112280848784711 0.10116638787304466 0.0023745379729580036 0.18532159968066206 0.003371933831204496 0.23193689712600507 0.10120740839770748 0.9422975326562192 0.2104576663694696 0.6801059676250661 0.18614498480098968 0.14781800661081426 0.730712240492018 24.889189871778363 0.7651590891646867 13.028711833913771 0.8338933870459656 38.239455714008294 1.5921444950266814 245.64341238189007 3.808872711552687 3441.712358513652 11.628351381584181 3921.3182055550005 13.885865505500309 2795.0466550932315 15.009460324898658
True 2.43 "IRAS 18162-2048" G010.84-2.59 "18 19 12.0" "-20 47 31.1" core- "" 0.0008016967084354188 7.185131108654925e-06 0.0017690418476220418 1.417193349258421e-05 0.002922793819693565 2.3615082621688828e-05 0.004544282401470173 4.827576939174789e-05 0.0064591521309556345 0.00011029357598450075 0.01805835839070992 0.0019964033344414783 0.05573296661672014 0.002857416513719114 0.13326949882515365 0.004405091178456057 0.09315036937689407 0.01098073299723695 0.25763656596204365 0.01913060953119265 0.3250740894446172 0.016841220281014903 0.7008641426523191 0.06465184862963622 3.1106996815711017 0.06429475119922347 1.069082099371481 0.07599081557810788 3.6767891629209295 0.14347967222698 35.54827719900849 0.22682778877011106 651.1398948233561 2.5397403437440644 647.9255104450617 2.478521215122613 431.21461190081806 2.1153163591037734
True 14.7 "IRAS 18317-0757" G023.96+0.15 "18 34 24.9" "-07 54 47.9" compl "" 0.001314615978264165 1.8489708508014145e-05 0.00449814957733774 7.111375680513325e-05 0.009457844200946756 0.00014391492990268004 0.015846960082128683 0.00026060795268862205 0.022994321947951788 0.00038565538411073713 0.04219903223058625 0.0012526157874121055 0.08446567194628248 0.0025417114405595752 0.18548267114511557 0.0066331483691222486 0.31349595775146194 0.14591795315376202 1.1766983645014424 0.1347596574925996 0.8977504079201918 0.10864013868165741 2.0014785686845644 0.4391294618717401 24.272529167066804 0.5170221265077071 9.492686006300119 0.48440982075830274 31.591350195502734 0.7838714213292769 287.69787703412425 3.402347417491235 2435.322329103893 9.672112860467985 2720.7085841883254 10.457010388957485 2105.7453823651663 13.114554546014745
True 70.9 "IRAS 18434-0242" G029.96-0.02 "18 46 04.0" "-02 39 20.5" comet 50.33 8.481260989761097e-07 4.45249247819511e-06 4.8412167957968676e-05 3.223055601632204e-05 0.00037252226892570665 0.00010564648122705516 0.0007010798915001715 0.00020679466939527578 0.0021329131104946553 0.000378296522880807 0.010922693814854624 0.0014278834937427234 0.05497764181446787 0.002528340061740794 0.19352606006913756 0.002931901524741802 0.4287880288414917 0.028595326321549583 0.939435072500518 0.055485404374347916 0.879157803291739 0.03866995926128505 1.7162423495993826 0.21236151441028814 19.38218205786779 0.35587948567151706 38.39002805942247 0.43677242727735544 85.32212502879192 0.8501992163867064 540.3620753382085 4.320375926488295 3245.4306860558263 8.618060244455593 3100.194256894214 6.717833209400325 2082.1088459147563 10.906583544417188
